ID:7322910030 Price category: 6.0
ID:2827100070 Price category: 2.0
ID:9276201895 Price category: 4.0
ID:4402700070 Price category: 2.0
ID:1922059046 Price category: 2.0
ID:925059288 Price category: 5.0
ID:4386700135 Price category: 6.0
ID:1923069078 Price category: 6.0
ID:1432400335 Price category: 2.0
ID:1180003090 Price category: 1.0
ID:726049331 Price category: 4.0
ID:3340401555 Price category: 1.0
ID:7453000070 Price category: 2.0
ID:4348800030 Price category: 5.0
ID:7202331420 Price category: 5.0
ID:3225079035 Price category: 6.0
ID:6381500700 Price category: 3.0
ID:339500160 Price category: 5.0
ID:1545807610 Price category: 2.0
ID:1843200240 Price category: 1.0
ID:4403600270 Price category: 6.0
ID:2008200060 Price category: 1.0
ID:1521069070 Price category: 1.0
ID:2459500310 Price category: 3.0
ID:6204420070 Price category: 4.0
ID:5694500105 Price category: 4.0
ID:5466410030 Price category: 2.0
ID:9485740340 Price category: 3.0
ID:622049114 Price category: 6.0
ID:2270000070 Price category: 2.0
ID:1310900260 Price category: 2.0
ID:224069094 Price category: 4.0
ID:7800800160 Price category: 3.0
ID:2944000240 Price category: 6.0
ID:4139400710 Price category: 5.0
ID:7899800860 Price category: 2.0
ID:2473420140 Price category: 2.0
ID:5000500055 Price category: 1.0
ID:4099500935 Price category: 5.0
ID:1373800295 Price category: 6.0
ID:4025300135 Price category: 4.0
ID:3294700310 Price category: 2.0
ID:8718500075 Price category: 3.0
ID:4309710240 Price category: 5.0
ID:5486800070 Price category: 6.0
ID:236400320 Price category: 1.0
ID:4376700570 Price category: 5.0
ID:8648100200 Price category: 3.0
ID:3624079046 Price category: 4.0
ID:1921069084 Price category: 3.0
ID:6431500140 Price category: 5.0
ID:2725069050 Price category: 5.0
ID:5307100060 Price category: 4.0
ID:7203102050 Price category: 3.0
ID:561000075 Price category: 2.0
ID:2436701180 Price category: 5.0
ID:809002765 Price category: 4.0
ID:4045500710 Price category: 3.0
ID:5104510270 Price category: 3.0
ID:98020350 Price category: 5.0
ID:1714900060 Price category: 3.0
ID:1189000030 Price category: 5.0
ID:2473360060 Price category: 2.0
ID:222069082 Price category: 2.0
ID:8669160310 Price category: 2.0
ID:1526069135 Price category: 6.0
ID:1088650310 Price category: 4.0
ID:8945200860 Price category: 1.0
ID:7853240200 Price category: 4.0
ID:7511800070 Price category: 2.0
ID:2998800125 Price category: 5.0
ID:3876300310 Price category: 3.0
ID:5419800510 Price category: 2.0
ID:192460060 Price category: 3.0
ID:7942601895 Price category: 4.0
ID:7504010570 Price category: 6.0
ID:1442740140 Price category: 3.0
ID:6909200575 Price category: 5.0
ID:2525069041 Price category: 4.0
ID:3620069036 Price category: 2.0
ID:2781280390 Price category: 2.0
ID:9542830350 Price category: 2.0
ID:1123049053 Price category: 3.0
ID:8018600765 Price category: 1.0
ID:3278600240 Price category: 3.0
ID:7846200070 Price category: 4.0
ID:662310400 Price category: 4.0
ID:8651100140 Price category: 6.0
ID:8682250350 Price category: 4.0
ID:3211230260 Price category: 3.0
ID:4233400340 Price category: 1.0
ID:7199350340 Price category: 4.0
ID:3904901710 Price category: 3.0
ID:240000058 Price category: 4.0
ID:6865200444 Price category: 4.0
ID:9498200046 Price category: 3.0
ID:1796380960 Price category: 1.0
ID:5631500868 Price category: 4.0
ID:3126049411 Price category: 3.0
ID:2321300390 Price category: 5.0
ID:3905040800 Price category: 4.0
ID:4379400260 Price category: 5.0
ID:5115000160 Price category: 1.0
ID:2826049234 Price category: 3.0
ID:6600700030 Price category: 4.0
ID:3904930240 Price category: 4.0
ID:9407110700 Price category: 1.0
ID:1682500160 Price category: 1.0
ID:8078570390 Price category: 2.0
ID:3010300240 Price category: 4.0
ID:9500900135 Price category: 1.0
ID:461001615 Price category: 4.0
ID:6411600069 Price category: 3.0
ID:7812800565 Price category: 2.0
ID:7548300731 Price category: 4.0
ID:8925100390 Price category: 6.0
ID:7010700292 Price category: 4.0
ID:9485951170 Price category: 4.0
ID:5437820310 Price category: 1.0
ID:582000135 Price category: 4.0
ID:3204800370 Price category: 3.0
ID:8832900550 Price category: 5.0
ID:9550204515 Price category: 4.0
ID:7199330390 Price category: 3.0
ID:6131600060 Price category: 1.0
ID:5379805460 Price category: 1.0
ID:7212652180 Price category: 2.0
ID:6379500640 Price category: 6.0
ID:4315700060 Price category: 3.0
ID:3329500060 Price category: 2.0
ID:4140090320 Price category: 4.0
ID:9385200045 Price category: 5.0
ID:7852180340 Price category: 3.0
ID:1545804340 Price category: 1.0
ID:2490200320 Price category: 4.0
ID:2218000335 Price category: 4.0
ID:922049078 Price category: 1.0
ID:2586800270 Price category: 3.0
ID:4338800370 Price category: 1.0
ID:7214700350 Price category: 4.0
ID:3226200105 Price category: 3.0
ID:2324039036 Price category: 4.0
ID:7849202231 Price category: 3.0
ID:5196410260 Price category: 6.0
ID:3760500116 Price category: 6.0
ID:2985800030 Price category: 4.0
ID:259900160 Price category: 5.0
ID:708000030 Price category: 6.0
ID:192460310 Price category: 2.0
ID:9412200260 Price category: 4.0
ID:1062100116 Price category: 4.0
ID:6798100662 Price category: 2.0
ID:1775920350 Price category: 3.0
ID:2525500260 Price category: 3.0
ID:6145600041 Price category: 2.0
ID:3300701615 Price category: 5.0
ID:5151600340 Price category: 2.0
ID:7613700521 Price category: 6.0
ID:2710600045 Price category: 4.0
ID:5101405124 Price category: 3.0
ID:6067910030 Price category: 5.0
ID:1959701890 Price category: 5.0
ID:1402200340 Price category: 3.0
ID:3558900070 Price category: 4.0
ID:7846700310 Price category: 2.0
ID:3348401740 Price category: 1.0
ID:3013300288 Price category: 4.0
ID:7852070060 Price category: 6.0
ID:5029450160 Price category: 1.0
ID:3526069070 Price category: 5.0
ID:5104540240 Price category: 4.0
ID:3438500486 Price category: 3.0
ID:5102400105 Price category: 3.0
ID:2346200030 Price category: 5.0
ID:1321710030 Price category: 2.0
ID:7853290030 Price category: 4.0
ID:1566100400 Price category: 3.0
ID:1775800800 Price category: 3.0
ID:9133600075 Price category: 3.0
ID:5450900060 Price category: 6.0
ID:1402600700 Price category: 3.0
ID:8024200350 Price category: 3.0
ID:3121500340 Price category: 5.0
ID:7697870860 Price category: 1.0
ID:7527200030 Price category: 5.0
ID:2013200390 Price category: 2.0
ID:766500030 Price category: 1.0
ID:6664000030 Price category: 6.0
ID:9349900105 Price category: 5.0
ID:1895000045 Price category: 1.0
ID:6205500030 Price category: 4.0
ID:7011200260 Price category: 4.0
ID:41000454 Price category: 1.0
ID:7203600550 Price category: 3.0
ID:9477200560 Price category: 3.0
ID:4022907770 Price category: 4.0
ID:5231000060 Price category: 2.0
ID:6055000310 Price category: 4.0
ID:3216900060 Price category: 3.0
ID:7967200060 Price category: 1.0
ID:8077210350 Price category: 4.0
ID:7203000640 Price category: 1.0
ID:2988000070 Price category: 3.0
ID:3832200070 Price category: 2.0
ID:3670500710 Price category: 3.0
ID:8820903380 Price category: 4.0
ID:8820903380 Price category: 5.0
ID:4233400400 Price category: 2.0
ID:3793500550 Price category: 2.0
ID:6431000270 Price category: 4.0
ID:2225059214 Price category: 6.0
ID:7694800270 Price category: 4.0
ID:2171400197 Price category: 3.0
ID:2473400340 Price category: 2.0
ID:3530490070 Price category: 1.0
ID:1932300075 Price category: 1.0
ID:2525000510 Price category: 3.0
ID:1853000510 Price category: 6.0
ID:1742800060 Price category: 4.0
ID:2723089104 Price category: 2.0
ID:2619950350 Price category: 3.0
ID:4021100045 Price category: 4.0
ID:731500200 Price category: 3.0
ID:2591820310 Price category: 3.0
ID:3626039299 Price category: 4.0
ID:9346980140 Price category: 4.0
ID:6613000140 Price category: 6.0
ID:8159610060 Price category: 1.0
ID:7830800339 Price category: 3.0
ID:1588600045 Price category: 4.0
ID:826069046 Price category: 5.0
ID:1771000890 Price category: 2.0
ID:3300701170 Price category: 3.0
ID:7340500270 Price category: 4.0
ID:9277200111 Price category: 5.0
ID:293720140 Price category: 3.0
ID:579003610 Price category: 4.0
ID:1138020200 Price category: 3.0
ID:3432500200 Price category: 3.0
ID:1563102435 Price category: 6.0
ID:3959400710 Price category: 3.0
ID:8682300890 Price category: 5.0
ID:4385700765 Price category: 5.0
ID:5149300200 Price category: 2.0
ID:9323600060 Price category: 6.0
ID:9273200140 Price category: 6.0
ID:9542300320 Price category: 5.0
ID:770000045 Price category: 3.0
ID:6979900390 Price category: 4.0
ID:6379500159 Price category: 3.0
ID:826079094 Price category: 3.0
ID:8856940060 Price category: 3.0
ID:2972300060 Price category: 3.0
ID:3575200070 Price category: 4.0
ID:8146100270 Price category: 5.0
ID:8648200030 Price category: 2.0
ID:208500160 Price category: 5.0
ID:1196003428 Price category: 3.0
ID:5104450990 Price category: 3.0
ID:3343901234 Price category: 3.0
ID:226039214 Price category: 4.0
ID:1623300160 Price category: 4.0
ID:2205500575 Price category: 3.0
ID:4040800810 Price category: 3.0
ID:2612000390 Price category: 2.0
ID:3814400125 Price category: 4.0
ID:7300400060 Price category: 3.0
ID:1954700695 Price category: 6.0
ID:7230200340 Price category: 2.0
ID:3191000240 Price category: 3.0
ID:1139000069 Price category: 2.0
ID:5693500270 Price category: 5.0
ID:686500030 Price category: 5.0
ID:8731901940 Price category: 1.0
ID:2688100071 Price category: 4.0
ID:2423069155 Price category: 4.0
ID:2329500260 Price category: 1.0
ID:2608300030 Price category: 3.0
ID:1494300060 Price category: 4.0
ID:7504101230 Price category: 5.0
ID:8081020370 Price category: 6.0
ID:1446800511 Price category: 2.0
ID:1623049062 Price category: 1.0
ID:6145601000 Price category: 3.0
ID:205000520 Price category: 5.0
ID:3885805935 Price category: 5.0
ID:7852020640 Price category: 4.0
ID:6838800140 Price category: 6.0
ID:4083305445 Price category: 5.0
ID:7855801610 Price category: 6.0
ID:7940700260 Price category: 3.0
ID:8854100350 Price category: 4.0
ID:4365200860 Price category: 3.0
ID:3904980030 Price category: 4.0
ID:7843500070 Price category: 2.0
ID:6067900060 Price category: 4.0
ID:7202340960 Price category: 4.0
ID:1786640070 Price category: 3.0
ID:259600260 Price category: 3.0
ID:7234600903 Price category: 3.0
ID:4307350200 Price category: 3.0
ID:3276930400 Price category: 4.0
ID:4045100075 Price category: 6.0
ID:1421069208 Price category: 3.0
ID:4057300200 Price category: 2.0
ID:1922059135 Price category: 2.0
ID:5014600240 Price category: 5.0
ID:1565900070 Price category: 2.0
ID:3121059033 Price category: 3.0
ID:6799300270 Price category: 2.0
ID:2021200370 Price category: 6.0
ID:726049190 Price category: 2.0
ID:726049190 Price category: 3.0
ID:4006000251 Price category: 1.0
ID:3362400640 Price category: 5.0
ID:1610000016 Price category: 1.0
